student_star,student_difficult,comments,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
4.5,2.0,cest un professeur qui nendort pa le exempl quil donnent sont tout ce quil xc3xa0 retenir pour rxc3xa9ussir le examen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,nice professor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,le prof est sympathiqu et aidant horsclass mai son cour est assez dispar en effet essay de suivr le fil de son discour est trxc3xa8 difficil il ne suit pa vraiment le plan de cour et sembl toujour avoir une anecdot horssujet xc3xa0 dire mai xc3xa0 la base le cour est facil fait vo lectur et surtout le exo de la semain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,4.0,pretentieux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,5.0,utterli mean pretenti obnoxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,4.0,class hand small lab report grade tough lab notebook check particip particip grade save sweet want help consider incred intellig sometim lectur student head,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,4.0,tough grader goof professor though explain everyth clear must studi everi night pass test test might not seem hard trust difficult would recommend anyon must will dedic lot time class,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.5,4.0,clear great lectur grade test tough know note practic problem arent bad,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.5,2.0,clear lectur note cover review sheet give fine help great explain would take,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,2.0,took genet fantast teacher ive taken class teacher thought genet harder lissemor actual got recommend way choic take wont regret prefer bio teacher depart,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.5,5.0,rough class one thing know guy grade harshli exam difficult eg expect memor word word definit chapter reproduc exam also read assign inclass discuss regard bioethic pointless time consum,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,lectur clear interest good teacher learn lot grade arent base exam like us write paper discuss nice break lectur exam exam paper extrem picki make sure definit word word write concis possibl,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.5,5.0,dr lissemor best anyth student work extrem hard prepar work hard well come learn class teach complet worth time,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.5,4.0,prosalway prepar explain thing clearli well thoughtout powerpoint clear detail assign handout spend time help student offic hour requir learn alot con not object grade unreason picki assign busi work pick favorit student domin convers might not get grade deserv,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.5,5.0,test imposs would walk exam think well reciev back basic poorli he picki answer given test exam,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,5.0,best class taken jcu best class prepar grad school make class prioriti put time defin learn lot exam hard realli challeng think short amount time,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,extrem tough grader give no break make sure pay attent syllabu follow wordtoword give no chanc unless dog die death certif prove hard exam project cool biolog impact poverti class work ass class,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,3.0,jim great guy anyth help not say spoonfe work although not necessarili tell know came expect bore mind great job break lectur good discuss need genet way go,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,2.0,dr l tell everyth need know suggest homework definit wellyou need book homework class awesom,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,guy great dont care anyon els say take time make thing crystal clear would glad help go see never test anyth doesnt cover dont realli need book class challeng stuff may find easi,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.5,4.0,dr lissemor know genet histori class difficult requir patienc understand comprehend worthwhil learn lot short time way materi mcat want take need class defin prep,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.5,4.0,guy no idea he doingif doesnt understand wrongdoesnt cross mind mayb know someth doesntim realli not sure guy not uptod new genet test studi teach,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.0,4.0,although subject matter extrem difficult guy make clear fun learn help alway will sit thoroughli answer question give note packet dont write,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,3.0,one best professor ever class extrem structur effort requir learn lot class nice guy,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,5.0,mani kid drop class say he right mani kid fail test someth wrong not dont tri,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,5.0,probabl le pire prof de tout lhistoir de prof aprxc3xa8 avoir assistxc3xa9 xc3xa0 2 cour constat vite quil vaut mieux lire le note de cour mise xc3xa0 jour en 1987 il fait de bruit bizar en class et dirait quil est toujour sur le point de crever lxc3xa2chespa vieill crout tu achxc3xa8v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,4.0,bore teacher believ absolut no gift teach anyth one worst teacher ever even make interest subject thing wouldnt hear anymor way specialist give critic inform last moment like place exam 2 hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,4.0,convinc open book exam make quicker perform matrix comput lectur put hibern state,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,bonn prof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,pleasant person dilig dynam thoroughli enjoy work master project vesatil branch comput engin alway will give hand need sum amaz prof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,shallow professor never answer question helpless ragard question concern lab real wast time studi mlmda not interest mlmda better taech biomedical ou autr chose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,best teacher ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,une de meilleur prof de poli san contredit ell une bonn energi posit quell resussi transmettr se etudi jamai de mauvais humeur ell tjr le temp pour se etudi ce qui est franchement pa le ca pour le autr prof de poli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,comm la critiqu prxc3xa9cxc3xa9dent mentionn trxc3xa8 souriant ouvert aux discussionsquest malheureus le cour thxc3xa9oriqu ne sert quxc3xa0 fournir de coll pour le examen qui ne comptent pour rien comparxc3xa9 au projet cest justement dan le projet que lon apprend le plu un conseil nhxc3xa9sitez pa xc3xa0 vou investir xc3xa0 fond dan le projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,prof souriant toujour de bonn humeur et prxc3xaat xc3xa0 donner de laid en personn ou par courriel dommag que le cour soit aussi peu util le sxc3xa9anc de tp sont bien plu product apprend toutefoi bien plu par soimxc3xaam quavec le chargxc3xa9 de lab trop peu dispon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,good professor help smile cours sometim littl bit bore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,nice alway smile help good teacher special direct student master phd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,she best realli nice help attent everi student,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,bright insight help woman fine advisor final year project graduat studi sweet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,sweet womangenuinli nice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,3.0,wasnt clear want want make sure shape draw neat no mess outsid insid border no matter ugli paint accept long neat base guidelin also let us redo assign turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,amaz teacher understand im not art major didnt know anyth art draw help much end get saw hard tri although work wasnt good other enjoy class need neat he picki prepar spend lot money materi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,wessel best help explain everyth midterm final class count point lot project one essay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,learn lot realli like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,awesom creativ help knowledg taken class mark teach gcc ixe2x80x99m extrem happi art student alway use fore everyth learn class no matter itxe2x80x99 color theori design class color theori class grate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,wessel realli know stuff teach campus well seem experi funni guy realli get excit great direct need littl bit help will abl materi class 100 easi may high im not sure first art class need,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,one best teacher ever better 90 teacher certain unnam privat colleg paid 100000 attend wessel articul knowledg friendli passion make 4hour class fun enjoy true lot homework come folk colleg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,mr wessel wonder teacher true artist lot knowledg craft learn lot design tool trade class friendli commun well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,nice teacher get pay close attent realli ask makedesign fun cool class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,awesom teacher class prerequisit class realli want take made class fun realli good teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,great teacher lectur well class challeng fun r grade system detail fairr certainli learn basic design quit well class would take class sure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,certainli learn lot class littl much homework worth end term grade fair lectur great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,excel art teacher lot fun class wasnt hard take art 130 need good craft well assign fun class enjoy person easili talk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,good instructor specif expect would take anoth class time dont like follow direct dont expect well artist licens come upper divis class not foundat one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,professor sposito isnt blindingli brilliant lectur get inform across clearli realli care subject think isnt interest lectur post lectur slide bcours realli help exam prepar,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,2.0,class like reason came school brilliant kind interest engag professor goe beyond facilit learn often wish lectur wouldnt quickli class friendli scienc human student creativ thought provok go right mind,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,2.0,one two best teacher ive cal he smart explain scienc way that easi human type like understand supernic guy highli recommend,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.0,3.0,like prof sposito lot even though took class hass found enjoy sposito lectur lot organ passion realli laid back get feel realli care subject student,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.0,2.0,bore lectur much read equal unfocuseda hass0 class wasnt hard studi guid test write assign easi lectur horribl monoton total useless rare went,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.5,4.0,bore monoton lectur could made materi much excit alway talk guest speaker point sound fake much read midterm arent hard,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.0,2.0,crosslist englishc77 ugis12 cotaught prof hass read load heavi w sever articl week besid 5 write assign no big paper project workload light professor passion care genuin student exam fair studi guid provid time love class like eng,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.5,4.0,lectur not well organ textbook terribl not help via email not schedul offic hour,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.0,3.0,class wasnt bad enjoy read reader not realiz cross list english took much literari analysi involv cr major like got english gsi felt like grade essay strictli get espmscienc gsi scienc inclin vice versa,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.0,4.0,professor sposito fantast make environment studi fascin painless student arent necessarili excit scienc also bring amaz guest lectur,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.5,3.0,he great envi sci professor doesnt make feel depress subject want inspir help save planet take class one kind,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,5.0,think still class topass time away call mani peopl talk class think lazi,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4.5,3.0,no joke develop crush passion work student environ awesom guy wow actual miss attend lectur,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,3.0,sposito great knowledg clear insight dedic he great,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,3.0,excel professor passion subject full interest inform friendli approach class bright spot otherwis aw schedul,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,2.0,great teacher understand help learn much take,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,2.0,clear intellig delight work,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,4.0,dazzl intellect concern student not often seen cal,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.0,2.0,great prof who knowledg second hand none far ive met far life grade scale clear stay long need class help anyth need even offer help student class ive coupl class ive learn lot,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,4.0,kind blah teach scienc realli thought scienc class math class felt stupid class felt stupid teacher,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,teach scienc knowledg scienc make class fun lab fun also took scienc he get think,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,3.0,not learn anyth math get frustrat unmotivatedand sad get good gpa imporntan class total kill not teacher fault felt like board frustrat gill felt look math begin peopl not first timer colleg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,1.0,bob fantast understand calculu sometim doesnt notic need slow go someth assert help,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,great teacher wick easi supper help love everi min class write text book no book buy supper plu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,great prof want learn advenc calc 3 one give right knowlag integr learn someth valuabl come handi next calc class smart fun prof love teach new stuff,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,guy last year let tell everi class would go car start cri made feel stupid pretti much board still tri hard frustrat left almost everi class tear,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,gilli bad teacher plain simpl bad horribl soooo unmotiv teach loss one first colleg class want quit colleg bad teacher like strong math scienc student think fine creat way much anxiti,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,bad bad bad,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4.0,hate class fastpac not good teacher grade base test no homework attend particip taken consider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,ok first say dad high school math teacher addit go extra help math center still could not get modiv class monoton boringi would go home dad teach gilli talk much scienc mean basic algera class not med schoolhorro,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,not like think bore grent math still,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,lost boat physic much physic stop draw take class like tackl engin project not take class form saniti whatsoev not math class not learn much howev know teach right student well done,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,got mathgot calcgot wpibest math tacher everand he physicist not mathmaticiani love,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,best math teacher ever also teach histori mathemat extra knowledg hard find anywher nice nice professor,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,guy bend backword make sure understand materi pass class fact give photocopi note key,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,interest cours although cathi say last time teach make sure attend everi class attend big factor also keep read respons account major mark lot time person reflect enjoy good class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,bore clear easi help though alway keep last minut isnt much fun sometim seem fake interest materi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,cathi rock care student he teach even give us cell number case need cool she deffinitli best stu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,excel prof keep thing energet fun interest peopl theori opinion fun class love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,love best professor ever much enthusiasm creat pleasant environ even host parti end year class best stu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,she awsom listen say without critis truli interest teach class breez lectur actual interest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,excel prof helpful friendli lectur interest group work fun one best class ive taken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,lover she interest she go group discuss sometim sit us talk us like regular peopl realli recommend she great person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,she feminist not idiot way she good get use style nice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,let go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,complet worthless class not learn anyth critisim speech vagu play favorit class like get good grade not show level interst believ long semest wish taken steel instead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,worthless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,awesom awesom teacher let stay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,glad teacher frs140 stupid class realli help lot ever talk class genuin interest opinion idea fun energet person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,dr moss make school fun sweetest energet teacher ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,4.0,littl scatter brain say ummmm everi sentenc not slacker expect best everyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,expect lot help slacker bewar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,3.0,she definit energet teacher she help ask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,hello andrea student ucla like admir teach much thank still rememb taught bill william ucla 1967 jd 1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,tyre huge bore put sleep time unorgan play laptop half class talk googl earth not help teach anyth popul societyh test question given exam requir thorough readingtak must otherwis stay away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,nice complet space cadet goe tangent time test hard grade harshli curv end good class soooo bore would not reccom unless actual interest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,320sweet ladi love doesbor lectur tediou work assign essay test must read text order well class goe tangent timeattend mandatorydo not recommend class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,professor class easi explain comput assign use program known spss easi follow step good attend must caus lot lectur materi well class read end essay exam take option final lowest grade drop lowest comput hw grade drop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
